ticker,name,source,status,message,parsed_facts,output_record
EMXG,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
EPRA,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
ESDG,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
ESRG,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
FT1K,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
GAGG,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
GBBD,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
GCBH,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
GCSG,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
GGOV,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
GHYU,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
GOVG,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
GTBG,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
GXUH,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
GXUS,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
IQCT,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
JARI,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
JPHG,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
JPHU,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
JPXU,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
JPXX,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
LCAL,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
LEMB,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
LUXG,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
MEUD,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
MEUH,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
MFDD,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
MIVO,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
MPXG,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
MSCW,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
